Program Name,
Description,
Employee ID,0
Comp Set,0
Input Factor,11.0
Input Factor Type,cu/in
Serial Number,0
Customer ID,0

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5
2026-03-04,18:28:17,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:28:22,1167,1200,924,2,2376,2000,0,157,0.20,1026.0,182.0,1412,768,2070,290,565,0,451
2026-03-04,18:28:27,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:28:32,1187,1200,1000,1,1887,1000,0,159,57.71,1002.0,20715.0,1402,754,1073,289,495,0,439
2026-03-04,18:28:37,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:28:42,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:28:47,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:28:52,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:28:57,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:29:02,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:29:07,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:29:12,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:29:17,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:29:22,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:29:27,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:29:32,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:29:37,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:29:42,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:29:47,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:29:52,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:29:57,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:30:02,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:30:07,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:30:12,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:30:17,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:30:22,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:30:27,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:30:32,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:30:37,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:30:42,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:30:47,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:30:52,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:30:57,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:31:02,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:31:07,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:31:12,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:31:17,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:31:22,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:31:27,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:31:32,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:31:37,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:31:42,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:31:47,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:31:52,1219,1200,456,3,5725,2000,0,160,0.20,1026.0,182.0,1414,779,457,286,447,0,457
2026-03-04,18:31:57,1178,1200,1000,4,0,3000,0,135,55.68,1032.0,20715.0,1426,793,381,284,634,0,3085
2026-03-04,18:32:02,1202,1200,456,1,438,1000,0,157,0.20,1002.0,182.0,1406,756,475,291,448,0,480
2026-03-04,18:32:07,1206,1200,612,2,242,2000,0,157,0.20,1008.0,182.0,1412,768,480,287,447,0,457
2026-03-04,18:32:12,1210,1200,104,4,5549,3000,0,109,0.20,1002.0,81.0,1420,781,480,285,448,0,457
2026-03-04,18:32:17,1182,1200,1000,1,0,1000,0,159,56.70,996.0,20715.0,1402,754,428,288,493,0,1061
2026-03-04,18:32:22,1189,1200,1000,2,0,2000,0,159,56.90,993.0,20715.0,1408,779,416,282,564,0,2111
2026-03-04,18:32:27,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
2026-03-04,18:32:32,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:32:37,1167,1200,924,2,2376,2000,0,157,0.20,1026.0,182.0,1412,768,2070,290,565,0,451
2026-03-04,18:32:42,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:32:47,1187,1200,1000,1,1887,1000,0,159,57.71,1002.0,20715.0,1402,754,1073,289,495,0,439
2026-03-04,18:32:52,1197,1200,1000,2,1691,2000,0,159,56.09,990.0,20715.0,1404,770,2199,285,567,0,381
2026-03-04,18:32:57,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:33:02,1184,1200,1000,1,0,0,0,130,56.49,987.0,20715.0,1404,758,439,287,469,0,604
2026-03-04,18:33:07,1202,1200,1000,1,0,1000,0,156,56.29,1005.0,20715.0,1406,758,439,289,492,0,1008
2026-03-04,18:33:13,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:33:18,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:33:23,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:33:28,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:33:33,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:33:38,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:33:43,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:33:48,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:33:53,1184,1200,906,1,287,1000,0,157,0.40,1029.0,182.0,1404,758,457,286,458,0,938
2026-03-04,18:33:58,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:34:03,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
2026-03-04,18:34:08,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:34:13,1167,1200,924,2,2376,2000,0,157,0.20,1026.0,182.0,1412,768,2070,290,565,0,451
2026-03-04,18:34:18,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:34:23,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:34:28,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:34:33,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:34:38,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:34:43,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:34:48,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:34:53,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:34:58,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:35:03,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:35:08,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:35:13,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:35:18,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:35:23,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:35:28,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:35:33,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:35:38,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:35:43,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:35:48,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:35:53,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:35:58,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:36:03,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:36:08,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:36:13,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:36:18,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:36:23,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:36:28,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:36:33,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:36:38,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:36:43,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:36:48,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:36:53,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:36:58,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:37:03,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:37:08,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:37:13,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:37:18,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:37:23,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:37:28,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:37:33,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:37:38,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:37:43,1219,1200,456,3,5725,2000,0,160,0.20,1026.0,182.0,1414,779,457,286,447,0,457
2026-03-04,18:37:48,1178,1200,1000,4,0,3000,0,135,55.68,1032.0,20715.0,1426,793,381,284,634,0,3085
2026-03-04,18:37:53,1202,1200,456,1,438,1000,0,157,0.20,1002.0,182.0,1406,756,475,291,448,0,480
2026-03-04,18:37:58,1206,1200,612,2,242,2000,0,157,0.20,1008.0,182.0,1412,768,480,287,447,0,457
2026-03-04,18:38:03,1210,1200,104,4,5549,3000,0,109,0.20,1002.0,81.0,1420,781,480,285,448,0,457
2026-03-04,18:38:08,1182,1200,1000,1,0,1000,0,159,56.70,996.0,20715.0,1402,754,428,288,493,0,1061
2026-03-04,18:38:13,1189,1200,1000,2,0,2000,0,159,56.90,993.0,20715.0,1408,779,416,282,564,0,2111
2026-03-04,18:38:18,1200,1200,1000,3,0,3000,0,157,42.12,1005.0,20614.0,1424,791,445,283,632,0,2803
2026-03-04,18:38:23,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:38:28,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:38:33,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:38:38,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:38:43,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:38:49,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:38:54,1184,1200,1000,1,0,0,0,130,56.49,987.0,20715.0,1404,758,439,287,469,0,604
2026-03-04,18:38:59,1202,1200,1000,1,0,1000,0,156,56.29,1005.0,20715.0,1406,758,439,289,492,0,1008
2026-03-04,18:39:04,1189,1200,1000,2,0,2000,0,156,0.40,1002.0,182.0,1418,768,469,289,452,0,480
2026-03-04,18:39:09,1200,1200,776,1,5887,0,0,160,58.92,990.0,20715.0,1402,756,439,291,471,0,645
2026-03-04,18:39:14,1206,1200,384,2,5691,1000,0,160,0.20,1008.0,81.0,1404,768,457,286,446,0,457
2026-03-04,18:39:19,1219,1200,456,3,5725,2000,0,160,0.20,1026.0,182.0,1414,779,457,286,447,0,457
2026-03-04,18:39:24,1178,1200,1000,4,0,3000,0,135,55.68,1032.0,20715.0,1426,793,381,284,634,0,3085
2026-03-04,18:39:29,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:39:34,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:39:39,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:39:44,1184,1200,906,1,287,1000,0,157,0.40,1029.0,182.0,1404,758,457,286,458,0,938
2026-03-04,18:39:49,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:39:54,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
2026-03-04,18:39:59,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:40:04,1167,1200,924,2,2376,2000,0,157,0.20,1026.0,182.0,1412,768,2070,290,565,0,451
2026-03-04,18:40:09,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:40:14,1187,1200,1000,1,1887,1000,0,159,57.71,1002.0,20715.0,1402,754,1073,289,495,0,439
2026-03-04,18:40:19,1197,1200,1000,2,1691,2000,0,159,56.09,990.0,20715.0,1404,770,2199,285,567,0,381
2026-03-04,18:40:24,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:40:29,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:40:34,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:40:39,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:40:44,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:40:49,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:40:54,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:40:59,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:41:04,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:41:09,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:41:14,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:41:19,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:41:24,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:41:29,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:41:34,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:41:39,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:41:44,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:41:49,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:41:54,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:41:59,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:42:04,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:42:09,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:42:14,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:42:19,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:42:24,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:42:29,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:42:34,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:42:39,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:42:44,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:42:49,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:42:54,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:42:59,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:43:04,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:43:09,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:43:14,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:43:19,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:43:24,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:43:29,1206,1200,384,2,5691,1000,0,160,0.20,1008.0,81.0,1404,768,457,286,446,0,457
2026-03-04,18:43:34,1219,1200,456,3,5725,2000,0,160,0.20,1026.0,182.0,1414,779,457,286,447,0,457
2026-03-04,18:43:39,1178,1200,1000,4,0,3000,0,135,55.68,1032.0,20715.0,1426,793,381,284,634,0,3085
2026-03-04,18:43:44,1202,1200,456,1,438,1000,0,157,0.20,1002.0,182.0,1406,756,475,291,448,0,480
2026-03-04,18:43:49,1206,1200,612,2,242,2000,0,157,0.20,1008.0,182.0,1412,768,480,287,447,0,457
2026-03-04,18:43:54,1210,1200,104,4,5549,3000,0,109,0.20,1002.0,81.0,1420,781,480,285,448,0,457
2026-03-04,18:43:59,1182,1200,1000,1,0,1000,0,159,56.70,996.0,20715.0,1402,754,428,288,493,0,1061
2026-03-04,18:44:04,1189,1200,1000,2,0,2000,0,159,56.90,993.0,20715.0,1408,779,416,282,564,0,2111
2026-03-04,18:44:09,1200,1200,1000,3,0,3000,0,157,42.12,1005.0,20614.0,1424,791,445,283,632,0,2803
2026-03-04,18:44:14,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:44:19,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:44:24,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:44:29,1187,1200,1000,1,1887,1000,0,159,57.71,1002.0,20715.0,1402,754,1073,289,495,0,439
2026-03-04,18:44:34,1197,1200,1000,2,1691,2000,0,159,56.09,990.0,20715.0,1404,770,2199,285,567,0,381
2026-03-04,18:44:39,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:44:45,1184,1200,1000,1,0,0,0,130,56.49,987.0,20715.0,1404,758,439,287,469,0,604
2026-03-04,18:44:50,1202,1200,1000,1,0,1000,0,156,56.29,1005.0,20715.0,1406,758,439,289,492,0,1008
2026-03-04,18:44:55,1189,1200,1000,2,0,2000,0,156,0.40,1002.0,182.0,1418,768,469,289,452,0,480
2026-03-04,18:45:00,1200,1200,776,1,5887,0,0,160,58.92,990.0,20715.0,1402,756,439,291,471,0,645
2026-03-04,18:45:05,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:45:10,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:45:15,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:45:20,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:45:25,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:45:30,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:45:35,1184,1200,906,1,287,1000,0,157,0.40,1029.0,182.0,1404,758,457,286,458,0,938
2026-03-04,18:45:40,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:45:45,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
2026-03-04,18:45:50,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:45:55,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:46:00,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:46:05,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:46:10,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:46:15,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:46:20,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:46:25,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:46:30,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:46:35,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:46:40,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:46:45,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:46:50,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:46:55,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
